School Name,Address,Mobile,link
np-boys-secondary-school,"Mandir Marg, Adarsh Nagar New Delhi - 110021, Delhi, India",(011)-23363629,https://targetstudy.com/school/50067/np-boys-secondary-school/
np-co-ed-secondary-school,"Aurangzeb Lane Delhi - 110011, Delhi, India",(011)-23018329,https://targetstudy.com/school/2274/np-co-ed-secondary-school/
np-co-education-model-school,"No. 2, Laxmi Bai Nagar, Netaji Nagar Delhi - 110021, Delhi, India",(011)-26881737,https://targetstudy.com/school/2246/np-co-education-model-school/
np-girls-school,"Near Lakshmi Narayan Mandir Bapu Dham, Chanakyapuri Delhi - 110021, Delhi, India",(011)-26114866,https://targetstudy.com/school/2247/np-girls-school/
np-girls-sr-sec-school,"Gole Market New Delhi - 110001, Delhi, India",(011)-23347248,https://targetstudy.com/school/37597/np-girls-sr-sec-school/
nutan-marathi-sr-sec-school,"Pahar Ganj Delhi - 110059, Delhi, India",(011)-23615889,https://targetstudy.com/school/36818/nutan-marathi-sr-sec-school/
nutan-vidya-mandir-nvm-agcr-enclave,"365, AGCR Enclave, Jagathpuri, Karkardooma, Opposite High Court Delhi - 110092, Delhi, India",(011)-22374967,https://targetstudy.com/school/91944/nutan-vidya-mandir-nvm-agcr-enclave/
nutan-vidya-mandir-senior-secondary-school,"G.T.B. Enclave, Dilshad Garden Delhi - 110093, Delhi, India","(011)-22123608, 22135265",https://targetstudy.com/school/31670/nutan-vidya-mandir-senior-secondary-school/
opg-world-school,"Sector 19 B, Dwarka Delhi - 110075, Delhi, India",(011)-45909090,https://targetstudy.com/school/2052/opg-world-school/
oscar-public-school,"Swroop Nagar Road, Burari North Delhi Delhi - 110084, Delhi, India",_i,https://targetstudy.com/school/34092/oscar-public-school/
oxford-public-school,"Opp. Block-4, Nehru Nagar New Delhi - 110065, Delhi, India","(011)-29831528, 29831529",https://targetstudy.com/school/62518/oxford-public-school/
oxford-senior-secondary-school,"E-BLock, Vikas Puri New Delhi - 110018, Delhi, India",(011)-45546666,https://targetstudy.com/school/63911/oxford-senior-secondary-school/
pd-model-school,"6/88, West Friend Enclave, Sultanpuri Road New Delhi - 110086, Delhi, India",(011)-25476720,https://targetstudy.com/school/61557/pd-model-school/
pp-international-school,"L.D. Block, Pitampura New Delhi - 110034, Delhi, India","(011)-45161066, 45161064, 45161063",https://targetstudy.com/school/34881/pp-international-school/
panchsheel-public-school,"H - Block, Hari Nagar Extension, Jaitpur Badarpur Delhi - 110044, Delhi, India",_i,https://targetstudy.com/school/2099/panchsheel-public-school/
paramount-international-school,"Sector 23, Dwarka Delhi - 110075, Delhi, India","(011)-45562908, 45572531, 45572532",https://targetstudy.com/school/2051/paramount-international-school/
plato-public-school,"I.P. Extension, Near Meena Apartments, Patparganj Delhi - 110092, Delhi, India","(011)-22241111, 22241122",https://targetstudy.com/school/56632/plato-public-school/
poorna-prajna-public-school,"Sector D, Pkt.-III, Vasant Kunj New Delhi - 110070, Delhi, India","(011)-26896706, 26132752",https://targetstudy.com/school/32970/poorna-prajna-public-school/
prabhu-dayal-public-school,"Shalimar Bagh Delhi - 110084, Delhi, India","(011)-27482091, 27489789, 27490012, 27495057",https://targetstudy.com/school/2098/prabhu-dayal-public-school/
pragati-public-school,"Sector 13, Phase II, Dwarka New Delhi - 110078, Delhi, India",_i,https://targetstudy.com/school/29782/pragati-public-school/
presentation-convent-senior-secondary-school,"S.P. Mukherjee Marg Delhi - 110006, Delhi, India","(011)-23862862, 23865210",https://targetstudy.com/school/29449/presentation-convent-senior-secondary-school/
prestige-convent-school,"Pocket B-5, Sector 8, Rohini New Delhi - 110085, Delhi, India","(011)-27942442, 27942443",https://targetstudy.com/school/29935/prestige-convent-school/
prince-public-school,"Phase - II, Budh Vihar Delhi - 110086, Delhi, India","(011)-27534031, 27055888",https://targetstudy.com/school/36793/prince-public-school/
progress-public-school,"Vidya Bhawan, Lodi Road Delhi - 110003, Delhi, India",(011)-24641676,https://targetstudy.com/school/36806/progress-public-school/
psm-senior-secondary-school,"Pratap Vihar, Kirari Nagar Extension New Delhi - 110086, Delhi, India",_i,https://targetstudy.com/school/58349/psm-senior-secondary-school/
pusa-public-senior-secondary-girls-school,"M-Block, Vikaspuri New Delhi - 110018, Delhi, India","(011)-25504355, 25541122, 25622067",https://targetstudy.com/school/51421/pusa-public-senior-secondary-girls-school/
queen-marys-school,"Northend, Plot No. 4-A, Model Town-III Delhi - 110009, Delhi, India","(011)-27676626, 27676636",https://targetstudy.com/school/63440/queen-marys-school/
queen-marys-school,"Sector 25, Rohini New Delhi - 110085, Delhi, India","(011)-27934571, 27049084",https://targetstudy.com/school/29835/queen-marys-school/
queens-valley-school,"Sector 8, Phase-I, Dwarka New Delhi - 110077, Delhi, India","(011)-25365145, 25365146",https://targetstudy.com/school/29463/queens-valley-school/
r-s-laxmi-narain-saraswati-girls-senior-secondary-school,"Katra Neel, Chandni Chowk New Delhi - 110001, Delhi, India",(011)-2526856,https://targetstudy.com/school/71603/r-s-laxmi-narain-saraswati-girls-senior-secondary-school/
r-b-ran-roop-vidya-mandir-sr-sec-school,"Shakti Nagar Delhi - 110007, Delhi, India",(011)-23655869,https://targetstudy.com/school/34113/r-b-ran-roop-vidya-mandir-sr-sec-school/
rd-public-school,"Krishan Vihar, Near Sector 20, Rohini Road, Near Sultanpuri Bus Terminal New Delhi - 110086, Delhi, India","(011)-25473958, 25473692",https://targetstudy.com/school/36635/rd-public-school/
rp-memorial-senior-secondary-public-school,"K-3, Mohan Garden, Near Vikrant Chowk, Uttam Nagar New Delhi - 110059, Delhi, India",_i,https://targetstudy.com/school/91988/rp-memorial-senior-secondary-public-school/
rs-laxmi-narain-saraswati-girls-senior-secondary-school,"Katra Neel, Chandni Chowk New Delhi - 110006, Delhi, India",(011)-23976856,https://targetstudy.com/school/71868/rs-laxmi-narain-saraswati-girls-senior-secondary-school/
rabea-girls-public-school,"Katra Dina Beg, Lal Kuan Delhi - 110006, Delhi, India",(011)-23217044,https://targetstudy.com/school/33042/rabea-girls-public-school/
raghubir-singh-modern-school,"L/2, Mohan Garden, Uttam Nagar Delhi - 110059, Delhi, India",(011)-25372016,https://targetstudy.com/school/37685/raghubir-singh-modern-school/
rainbow-english-senior-secondary-school,"C-3 Block, Janak Puri New Delhi - 110058, Delhi, India","(011)-25555895, 25555896, 25555897",https://targetstudy.com/school/29811/rainbow-english-senior-secondary-school/
raisina-bengali-school,"Mandir Marg New Delhi - 110001, Delhi, India","(011)-26270462, 26270463",https://targetstudy.com/school/33075/raisina-bengali-school/
raja-ram-mohan-roy-public-school,"Sector 8, Pocket C 8, Rohini, Civil Lines Delhi - 110054, Delhi, India","(011)-27278440, 27013475, 27020553",https://targetstudy.com/school/2255/raja-ram-mohan-roy-public-school/
rajdhani-public-school,"Vikas Nagar, Hastal New Delhi - 110059, Delhi, India",(011)-25632930,https://targetstudy.com/school/29693/rajdhani-public-school/
rajender-lakra-model-sec-school,"Bakkarwala Road, Near Bakkarwala, Chowk, Mundka Delhi - 110041, Delhi, India","(011)-25483339, 28343536",https://targetstudy.com/school/33085/rajender-lakra-model-sec-school/
rajkiya-pratibha-vikas-vidhyalaya,"Nai Basti, Kishan Ganj New Delhi - 110007, Delhi, India",(011)-23695836,https://targetstudy.com/school/71777/rajkiya-pratibha-vikas-vidhyalaya/
rajkiya-pratibha-vikas-vidyalaya,"Gandhi Nagar, Gandhi Nagar Delhi - 110031, Delhi, India",(011)-22043771,https://targetstudy.com/school/2298/rajkiya-pratibha-vikas-vidyalaya/
rajputana-rifles-senior-school,"Rrrc, Polo Road, Delhi Cantt New Delhi - 110010, Delhi, India","(011)-25692158, 25699386",https://targetstudy.com/school/74946/rajputana-rifles-senior-school/
ramakrishna-senior-sec-school,"M-Block, Vikas Puri New Delhi - 110018, Delhi, India","(011)-25550497, 25529748",https://targetstudy.com/school/35615/ramakrishna-senior-sec-school/
ramanujan-school,"House No. 1720, Gali No. 4, Govindpuri Extension, Kalka ji New Delhi - 110019, Delhi, India",(011)-20022319,https://targetstudy.com/school/42126/ramanujan-school/
ramjas-girls-senior-secondary-school,"Daryaganj New Delhi - 110002, Delhi, India","(011)-23273065, 26485559, 26426685",https://targetstudy.com/school/2364/ramjas-girls-senior-secondary-school/
ramjas-public-school,"Gali Number 10, Punjab Basti, Anand Parbat New Delhi - 110005, Delhi, India","(011)-28761877, 28761581",https://targetstudy.com/school/29470/ramjas-public-school/
ramjas-school,"Pusa Road New Delhi - 110005, Delhi, India",(011)-25767358,https://targetstudy.com/school/26564/ramjas-school/
ramjas-secondary-school,"Baazar-Sitaram, Chawri Baazar Delhi - 110006, Delhi, India",(011)-23234557,https://targetstudy.com/school/2270/ramjas-secondary-school/
ramjas-senior-secondary-school,"Daryaganj New Delhi - 110002, Delhi, India","(011)-23274640, 23271452",https://targetstudy.com/school/2365/ramjas-senior-secondary-school/
ramjas-senior-secondary-school-3,"Anand Parbat New Delhi - 110005, Delhi, India",(011)-25727806,https://targetstudy.com/school/76770/ramjas-senior-secondary-school-3/
ramjas-senior-secondary-school-3,"Kuncha Natwa, Chandni Chowk Delhi - 110006, Delhi, India",(011)-23961334,https://targetstudy.com/school/37736/ramjas-senior-secondary-school-3/
ramjas-senior-secondary-school-4,"Chitra Gupta Road, Paharganj New Delhi - 110055, Delhi, India",(011)-23525070,https://targetstudy.com/school/37738/ramjas-senior-secondary-school-4/
ramjas-senior-secondary-school-5,"Ramjas Road, Karol Bagh New Delhi - 110005, Delhi, India",(011)-28722815,https://targetstudy.com/school/37754/ramjas-senior-secondary-school-5/
rao-man-singh-sr-sec-school-rms,"Roshan Pura, Paprawat Road, Najafgarh New Delhi - 110043, Delhi, India",(011)-25010922,https://targetstudy.com/school/33115/rao-man-singh-sr-sec-school-rms/
rashtra-shakti-vidyalaya,"Gandhi Nidhi, Village Hastsal, Uttam Nagar Delhi - 110059, Delhi, India",_i,https://targetstudy.com/school/37765/rashtra-shakti-vidyalaya/
rattan-devi-arya-senior-secondary-school,"Lal Quarter, Krishna Nagar Delhi - 110051, Delhi, India",(011)-22093483,https://targetstudy.com/school/61554/rattan-devi-arya-senior-secondary-school/
ravindra-public-school,"SD Block, Pitam Pura New Delhi - 110088, Delhi, India",(011)-27312598,https://targetstudy.com/school/30126/ravindra-public-school/
rawalpindi-s-d-sr-sec-school,"Kabir Basti Marg, Malka Ganj Delhi - 110007, Delhi, India",(011)-22526716,https://targetstudy.com/school/34105/rawalpindi-s-d-sr-sec-school/
rd-rajpal-public-school,"Sector 9, Dwarka Delhi - 110075, Delhi, India",(011)-25074111,https://targetstudy.com/school/2081/rd-rajpal-public-school/
rdjk-govt-boys-senior-secondary-school,"Bhajan Pura Delhi - 110053, Delhi, India","(011)-22184324, 22610015",https://targetstudy.com/school/37776/rdjk-govt-boys-senior-secondary-school/
red-roses-public-school,"D-Block, Saket New Delhi - 110017, Delhi, India","(011)-46508577, 41682977",https://targetstudy.com/school/29472/red-roses-public-school/
remal-public-school,"A-2, Sector 3, Rohini Delhi - 110085, Delhi, India","(011)-47512025, 47512029",https://targetstudy.com/school/2097/remal-public-school/
richmondd-global-school,"N.S. Road Mianwali Nagar, Opp. Inder Enclave, Paschim Vihar New Delhi - 110087, Delhi, India",(011)-61200000,https://targetstudy.com/school/26985/richmondd-global-school/
ring-midways-secondary-school,"Vipin Garden, Main Najafgarh Road New Delhi - 110059, Delhi, India",_i,https://targetstudy.com/school/50034/ring-midways-secondary-school/
rishabh-public-school,"Pocket-4, Phase 1, Mayur Vihar New Delhi - 110091, Delhi, India","(011)-22752055, 22758240",https://targetstudy.com/school/33129/rishabh-public-school/
rishikul-vidyapeeth,"Alipur Delhi - 110036, Delhi, India",_i,https://targetstudy.com/school/2047/rishikul-vidyapeeth/
rising-star-academy-sec-public-school,"Road No. 43, Raj Nagar, Pitam Pura New Delhi - 110034, Delhi, India","(011)-45231150, 27194677",https://targetstudy.com/school/37802/rising-star-academy-sec-public-school/
rklm-girls-senior-secondary-school,"2107, Desh Bandhu Gupta Road, Karol Bagh New Delhi - 110005, Delhi, India",(011)-28752854,https://targetstudy.com/school/37767/rklm-girls-senior-secondary-school/
rohtagi-av-senior-secondary-school,"Nai Sarak, Chandni Chowk, Near Ramesh Book Depot Delhi - 110006, Delhi, India","(011)-23265625, 22422349",https://targetstudy.com/school/2271/rohtagi-av-senior-secondary-school/
kalka-public-school,"Radio Colony, Kingway Camp New Delhi - 110009, Delhi, India",(011)-27606359,https://targetstudy.com/school/50078/kalka-public-school/
royal-international-school,"Nangloi to Najfgarh Road, Kotla Vihar, Phase II, Main 30ft. Road New Delhi - 110043, Delhi, India",_i,https://targetstudy.com/school/64193/royal-international-school/
rukmani-devi-jaipuria-public-school,"23, Rajpur Road Delhi - 110054, Delhi, India","(011)-23965643, 23972812",https://targetstudy.com/school/2256/rukmani-devi-jaipuria-public-school/
rukmini-devi-public-school,"CD Block, Pitampura Delhi - 110034, Delhi, India","(011)-27314235, 2733693",https://targetstudy.com/school/876/rukmini-devi-public-school/
ryan-international-school,"Sector C, Pocket-8, Vasant Kunj Delhi - 110 070, Delhi, India","(011)-26892822, 26899089",https://targetstudy.com/school/2033/ryan-international-school/
sb-mills-senior-secondary-school,"Shivaji Marg New Delhi - 110015, Delhi, India",(011)-25101237,https://targetstudy.com/school/37920/sb-mills-senior-secondary-school/
sd-girls-sr-sec-school,"East Patel Nagar, Opp. Patel Hospital Delhi - 110008, Delhi, India",(011)-25786117,https://targetstudy.com/school/36768/sd-girls-sr-sec-school/
sd-hari-mandir-girls-sr-sec-school,"Desraj Bhatia Marg, Pahar Ganj, Nabi Karim Delhi - 110055, Delhi, India",(011)-23525136,https://targetstudy.com/school/51593/sd-hari-mandir-girls-sr-sec-school/
sd-public-school,"BU Block, Pitampura Delhi - 110088, Delhi, India","(011)-42331837, 27346738",https://targetstudy.com/school/33162/sd-public-school/
sdm-public-school,"P.No. 241, Pkt GH 5-7, Near to GH-8, Paschim Vihar Delhi - 110063, Delhi, India",_i,https://targetstudy.com/school/51594/sdm-public-school/
sm-arya-public-school,"Road No. 45, Punjabi Bagh Delhi - 110026, Delhi, India","(011)-25441604, 25115537",https://targetstudy.com/school/37938/sm-arya-public-school/
s-m-jain-modern-sr-sec-school,"D-178, Kamla Nagar Delhi - 110007, Delhi, India",(011)-23842748,https://targetstudy.com/school/34108/s-m-jain-modern-sr-sec-school/
sk-convent-school,"Mool Chand Road, Lajpat Nagar-IV New Delhi - 110024, Delhi, India",(011)-26417910,https://targetstudy.com/school/51423/sk-convent-school/
ss-mota-singh-model-school,"Guru Harkishan Nagar New Delhi - 110087, Delhi, India","(011)-25586346, 25285610",https://targetstudy.com/school/37234/ss-mota-singh-model-school/
st-margarat-school,"D - Block Prashant Vihar, Sector 14, Rohini Delhi - 110085, Delhi, India","(011)-27562015,  27562558",https://targetstudy.com/school/34330/st-margarat-school/
sai-memorial-girls-school,"Sai Bhawan, Geeta Colony Delhi - 110031, Delhi, India","(011)-22016866, 22016867",https://targetstudy.com/school/2299/sai-memorial-girls-school/
sachdeva-public-school,"FP Block, Maurya Enclave, Pitampura New Delhi - 110088, Delhi, India","(011)-27322371, 27325795, 27322252, 27324452",https://targetstudy.com/school/874/sachdeva-public-school/
sachdeve-public-school,"FP Block, Maurya Enclave, Pitampura Delhi - 110088, Delhi, India","(011)-27322371, 27325795, 27322252",https://targetstudy.com/school/45395/sachdeve-public-school/
sadhu-vaswani-international-school-for-girls,"2nd Street, Shanti Niketan New Delhi - 110021, Delhi, India","(011)-24110242, 24112390",https://targetstudy.com/school/30015/sadhu-vaswani-international-school-for-girls/
sahoday-school,"C 1, Safdarjung Development Area, Hauz Khas New Delhi - 110016, Delhi, India",(011)-26512344,https://targetstudy.com/school/51424/sahoday-school/
st-giri-sr-sec-school,"1/15, Pocket 25-27, Sector 3, Rohini New Delhi - 110085, Delhi, India",(011)-27524641,https://targetstudy.com/school/29977/st-giri-sr-sec-school/
saint-rosier-public-school,"Shalimar Bagh Delhi - 110088, Delhi, India",(011)-27497367,https://targetstudy.com/school/92012/saint-rosier-public-school/
salwan-boys-sr-secondary-school,"Old Rajinder Nagar New Delhi - 110060, Delhi, India",(011)-25782392,https://targetstudy.com/school/33167/salwan-boys-sr-secondary-school/
salwan-girls-senior-secondary-school,"Rajinder Nagar New Delhi - 110060, Delhi, India",(011)-25782530,https://targetstudy.com/school/30078/salwan-girls-senior-secondary-school/
salwan-public-school,"Mayur Vihar, Phase-III Delhi - 110096, Delhi, India","(011)-2262671, 22626713",https://targetstudy.com/school/2059/salwan-public-school/
sam-international-school,"Sector 12, Phase 2, (Near Sector 12, Metro Station) Delhi - 110075, Delhi, India","(011)-42815282, 42815283, 42815284, 42815285",https://targetstudy.com/school/2069/sam-international-school/
sanatan-dharam-public-school,"Road No. 10, East Punjabi Bagh Delhi - 110 026, Delhi, India","(011)-25937763, 25458057, 25595692",https://targetstudy.com/school/2096/sanatan-dharam-public-school/
sanjay-bal-vidyalaya-senior-secondary-public-school,"Malai Mandir Main Road, Sector 7, R.K. Puram Delhi - 110022, Delhi, India",(011)-26178624,https://targetstudy.com/school/36654/sanjay-bal-vidyalaya-senior-secondary-public-school/
sanskar-convent-school,"Main High Tension Lane, Shyam Vihar, Phase-I, Near Dwarka, Sector 16-B, Najafgarh New Delhi - 110043, Delhi, India","(011)-25012000, 64592800",https://targetstudy.com/school/33205/sanskar-convent-school/
sanskriti-school,"Dr. S. Radhakrishnan Marg, Chanakya Puri New Delhi - 110021, Delhi, India","(011)-26883335, 26883336, 26883337, 26883338",https://targetstudy.com/school/2080/sanskriti-school/
sant-gyaneshwar-senior-secondary-school,"Lakhmi Enclave, Extended Lal Dora, Alipur Delhi - 110036, Delhi, India",_i,https://targetstudy.com/school/69397/sant-gyaneshwar-senior-secondary-school/
sant-hari-das-public-school,"Bani Camp, Najafgarh New Delhi - 110043, Delhi, India","(011)-25318735, 25318736",https://targetstudy.com/school/58196/sant-hari-das-public-school/
sant-kirpal-model-school,"Shiv Enclave, Dhichaon Kalan Road, Najafgarh New Delhi - 110043, Delhi, India",(011)-28010903,https://targetstudy.com/school/33218/sant-kirpal-model-school/
sant-nirankari-boys-senior-secondary-school,"Sant Nirankari Colony New Delhi - 110009, Delhi, India",(011)-27606011,https://targetstudy.com/school/51448/sant-nirankari-boys-senior-secondary-school/
sant-nirankari-girls-senior-secondary-school,"Sant Nirankari Colony Delhi - 110009, Delhi, India",(011)-27601143,https://targetstudy.com/school/2317/sant-nirankari-girls-senior-secondary-school/
sant-nirankari-senior-secondary-school,"Paharganj Delhi - 110055, Delhi, India",(011)-23678009,https://targetstudy.com/school/69391/sant-nirankari-senior-secondary-school/
sant-sujan-singh-ji-international-school,"Kushak No. 2, Behind Saroop Nagar, G.T. Karnal Road New Delhi - 110036, Delhi, India","(011)-27731997, 27731595",https://targetstudy.com/school/33235/sant-sujan-singh-ji-international-school/
saraswati-bal-mandir,"Near Mata Mandir, Jhandewalan Delhi - 110055, Delhi, India","(011)-23523063, 25599213",https://targetstudy.com/school/71505/saraswati-bal-mandir/
saraswati-bal-mandir-senior-secondary-school,"Ward No. 6, Mehrauli New Delhi - 110030, Delhi, India","(011)-26645770, 26644171",https://targetstudy.com/school/81288/saraswati-bal-mandir-senior-secondary-school/
saraswati-school,"4610/17, Ansari Road, Darya Ganj New Delhi - 110002, Delhi, India","(011)-23269375, 23242205",https://targetstudy.com/school/71916/saraswati-school/
sardar-patel-vidyalaya,"Lodi Estate New Delhi - 110003, Delhi, India","(011)-24627344, 24627355, 24620355",https://targetstudy.com/school/29874/sardar-patel-vidyalaya/
sardarni-sada-kaur-khalsa-girls-senior-secondary-school,"Kalidas Road, Darya Ganj Delhi - 110002, Delhi, India",(011)-23274205,https://targetstudy.com/school/37340/sardarni-sada-kaur-khalsa-girls-senior-secondary-school/
sarvodaya-bal-vidyalaya,"Mori Gate, Kashmere Gate New Delhi - 110006, Delhi, India",(011)-23954183,https://targetstudy.com/school/71750/sarvodaya-bal-vidyalaya/
sarvodaya-co-ed-school,"No-3, Shakti Nagar New Delhi - 110007, Delhi, India",(011)-23849050,https://targetstudy.com/school/71905/sarvodaya-co-ed-school/
sarvodaya-coed-senior-secondary-school,"Safdarjung Enclave, Near Green Fields School New Delhi - 110029, Delhi, India","(011)-26102743, 24611527",https://targetstudy.com/school/36785/sarvodaya-coed-senior-secondary-school/
sarvodaya-co-edu-vidyalaya,"Pratap Nagar Delhi - 110007, Delhi, India",(011)-23559045,https://targetstudy.com/school/34115/sarvodaya-co-edu-vidyalaya/
sarvodaya-kanya-vidyalaya,"Palwalan Complex, Block G, Jama Masjid, Chandni Chowk Delhi - 110006, Delhi, India",(011)-23285632,https://targetstudy.com/school/2272/sarvodaya-kanya-vidyalaya/
sarvodaya-vidyalaya,"Jor Bagh New Delhi - 110003, Delhi, India","(011)-24656000, 24370014, 26868598",https://targetstudy.com/school/56625/sarvodaya-vidyalaya/
sarvodya-rajkiya-vidhayalaya,"No 4, Roop Nagar New Delhi - 110007, Delhi, India",(011)-23848875,https://targetstudy.com/school/49889/sarvodya-rajkiya-vidhayalaya/
sat-bhrawan-arya-girls-senior-secondary-school,"Arya Samaj Road, Karol Bagh New Delhi - 110005, Delhi, India","(011)-28751543, 25754555",https://targetstudy.com/school/71725/sat-bhrawan-arya-girls-senior-secondary-school/
satyawati-sood-arya-girls-school,"Rahim Khan Marg, Jaipur Estate, Nizamuddin New Delhi - 110013, Delhi, India",(011)-24624669,https://targetstudy.com/school/36723/satyawati-sood-arya-girls-school/
savitri-public-school,"G-314, Sangam Vihar Delhi - 110062, Delhi, India",_i,https://targetstudy.com/school/35812/savitri-public-school/
ses-baba-nebhraj-sr-sec-school,"Lajpat Nagar- I Delhi - 110024, Delhi, India",(011)-29816006,https://targetstudy.com/school/38062/ses-baba-nebhraj-sr-sec-school/
seth-bhagwan-dass-public-school,"A-30/14-B, Maujpur Chowk, Shahdara Delhi - 110054, Delhi, India","(011)-22563924, 22173114",https://targetstudy.com/school/37940/seth-bhagwan-dass-public-school/
sghk-khalsa-girls-sr-sec-school,"Bangla Sahib, Ashoka Road Delhi - 110002, Delhi, India","(011)-23362394, 25740029",https://targetstudy.com/school/38059/sghk-khalsa-girls-sr-sec-school/
sgtb-khalsa-girls-senior-secondary-school,"Aliganj, Lodhi Road Delhi - 110003, Delhi, India",(011)-24617802,https://targetstudy.com/school/37948/sgtb-khalsa-girls-senior-secondary-school/
shadley-public-school,"Near Post Office, Uttam Nagar, Chhawla Delhi - 110071, Delhi, India",(011)-25623221,https://targetstudy.com/school/2252/shadley-public-school/
shafiq-memorial-school,"Chamelian Road, Bara Hindu Road, Chandni Chowk Delhi - 110006, Delhi, India",(011)-27778222,https://targetstudy.com/school/51445/shafiq-memorial-school/
shaheed-bishan-singh-memorial-school,"F/213, Mansarover Garden New Delhi - 110015, Delhi, India",(011)-25455010,https://targetstudy.com/school/36466/shaheed-bishan-singh-memorial-school/
shaheed-rajpal-dav-public-school,"Dayanand Vihar Delhi - 110092, Delhi, India","(011)-22370367, 22379779",https://targetstudy.com/school/29525/shaheed-rajpal-dav-public-school/
shanti-gyan-international-school,"Hostel Block, Goyla, Near Sector 19, Dwarka New Delhi - 110071, Delhi, India",_i,https://targetstudy.com/school/2279/shanti-gyan-international-school/
shanti-ideal-convent-public-school,"Harphool Vihar, Nangli Vihar Extension, Baprol New Delhi - 110043, Delhi, India",(011)-65812779,https://targetstudy.com/school/58190/shanti-ideal-convent-public-school/
sharda-public-school,"D-Block, Defence Colony New Delhi - 110024, Delhi, India",(011)-24694794,https://targetstudy.com/school/51381/sharda-public-school/
shemford-school,"Head Office: Sector 9, Block-F, Behind Jai Apartment, Rohini New Delhi - 110085, Delhi, India",(011)-43433333,https://targetstudy.com/school/29531/shemford-school/
shiksha-bharati-public-school,"Sector 8, Dwarka New Delhi - 110075, Delhi, India",(011)-46050311,https://targetstudy.com/school/29541/shiksha-bharati-public-school/
shiv-vani-model-sr-sec-school,"Mahavir Enclave, Palam Dabri Road New Delhi - 110045, Delhi, India","(011)-45600323, 45600324, 45600325",https://targetstudy.com/school/2079/shiv-vani-model-sr-sec-school/
shivani-public-school,"Plot No. 20, Najafgarh Road, Near Water Tank, Kamruddin Nagar, Nangloi Delhi - 110041, Delhi, India",(011)-25944105,https://targetstudy.com/school/91990/shivani-public-school/
shree-lakshmi-girls-senior-seconday-school,"Kucha Chelan, Khari Baoli Delhi - 110006, Delhi, India",(011)-23963165,https://targetstudy.com/school/71672/shree-lakshmi-girls-senior-seconday-school/
shri-brijnath-secondary-school,"Mathura Road New Delhi - 110065, Delhi, India",(011)-26913274,https://targetstudy.com/school/51383/shri-brijnath-secondary-school/
sri-daulat-ram-public-school,"Kamardin Nagar, Nangloi Delhi - 110041, Delhi, India","(011)-25475875, 65147350",https://targetstudy.com/school/51746/sri-daulat-ram-public-school/
shri-guru-nanak-khalsa-girls-sen-sec-school,"Sadar Bazar, Delhi Cantt. New Delhi - 110010, Delhi, India","(011)-23291877, 25506847",https://targetstudy.com/school/33394/shri-guru-nanak-khalsa-girls-sen-sec-school/
shri-guru-ram-rai-public-school-sgrr-najafgarh,"Dhansa Road, Near Indira Service Station, Najafgarh New Delhi, Delhi, India",(011)-28011676,https://targetstudy.com/school/82495/shri-guru-ram-rai-public-school-sgrr-najafgarh/
shri-guru-teg-bahadur-khalsa-girls-senior-secondary-school,"Aliganj, Lodhi Road Delhi - 110003, Delhi, India",(011)-24617802,https://targetstudy.com/school/69413/shri-guru-teg-bahadur-khalsa-girls-senior-secondary-school/
shri-mahavir-jain-senior-secondary-school,"2604, Nai Sarak New Delhi - 110006, Delhi, India",(011)-23263257,https://targetstudy.com/school/69167/shri-mahavir-jain-senior-secondary-school/
shri-ram-shiksha-mandir,"Jindpur Delhi - 110036, Delhi, India","(011)-27206756, 27206856",https://targetstudy.com/school/29878/shri-ram-shiksha-mandir/
shri-vishwakarma-model-secondary-school,"Adhapak Nagar, Shiv Vihar, Nangloi Delhi - 110041, Delhi, India","(011)-28365966, 25947899",https://targetstudy.com/school/29728/shri-vishwakarma-model-secondary-school/
shyama-prasad-vidyalaya,"17-A, Lodhi Road, Lodi Gardens New Delhi - 110003, Delhi, India",(011)-24611922,https://targetstudy.com/school/51385/shyama-prasad-vidyalaya/
siddharth-international-public-school,"Pocket B, Facility Center, Gurudwara Road, Dilshad Garden New Delhi - 110095, Delhi, India","(011)-22572425, 20909889",https://targetstudy.com/school/76281/siddharth-international-public-school/
sister-nivedita-sarvodaya-kanya-vidhyalaya,"A Block Defence Colony New Delhi - 110024, Delhi, India",(011)-24337507,https://targetstudy.com/school/25969/sister-nivedita-sarvodaya-kanya-vidhyalaya/
sl-surl-dav-public-school,"Chander Nagar, A-Block, Janak Puri New Delhi - 110058, Delhi, India","(011)-25599860, 45694306",https://targetstudy.com/school/36119/sl-surl-dav-public-school/
sls-dav-public-school,"Mausam Vihar Delhi - 110051, Delhi, India","(011)-22531745, 22440133, 22440134",https://targetstudy.com/school/2020/sls-dav-public-school/
the-smartens-school,"D-Block, Bengali Colony, Najafgarh New Delhi - 110043, Delhi, India",_i,https://targetstudy.com/school/67065/the-smartens-school/
s-m-s-public-school,"Pili Kothi, Nathupura, Burari Delhi - 110054, Delhi, India",(011)-65079316,https://targetstudy.com/school/9514/s-m-s-public-school/
smt-swaran-lata-sethi-dav-public-school,"Mausam Vihar New Delhi - 110051, Delhi, India","(011)-2531745, 22440133, 22440134",https://targetstudy.com/school/36650/smt-swaran-lata-sethi-dav-public-school/
sneh-international-school,"New Rajdhani Enclave, Near Preet Vihar Metro Station, Vikas Marg Delhi - 110 092, Delhi, India","(011)-22016772, 42440772",https://targetstudy.com/school/2095/sneh-international-school/
